Date,Close
2017-02-08,33.01
2017-02-09,33.1
2017-02-10,33.03
2017-02-13,33.32
2017-02-14,33.76
2017-02-15,33.88
2017-02-16,33.84
2017-02-17,33.93
2017-02-21,34.17
2017-02-22,34.28
2017-02-23,34.13
2017-02-24,34.17
2017-02-27,34.23
2017-02-28,34.25
2017-03-01,34.95
2017-03-02,34.74
2017-03-03,34.94
2017-03-06,34.83
2017-03-07,34.88
2017-03-08,34.75
2017-03-09,34.67
2017-03-10,34.78
2017-03-13,34.8
2017-03-14,34.75
2017-03-15,35.12
2017-03-16,35.17
2017-03-17,35.0
2017-03-20,35.37
2017-03-21,34.96
2017-03-22,35.35
2017-03-23,35.23
2017-03-24,35.16
2017-03-27,35.22
2017-03-28,35.95
2017-03-29,36.03
2017-03-30,35.98
2017-03-31,35.92
2017-04-03,35.92
2017-04-04,36.19
2017-04-05,36.01
2017-04-06,35.92
2017-04-07,35.83
2017-04-10,35.79
2017-04-11,35.41
2017-04-12,35.45
2017-04-13,35.26
2017-04-17,35.46
2017-04-18,35.3
2017-04-19,35.17
2017-04-20,35.61
2017-04-21,35.57
2017-04-24,35.91
2017-04-25,36.13
2017-04-26,35.92
2017-04-27,35.95
2017-04-28,35.91
2017-05-01,36.65
2017-05-02,36.88
2017-05-03,36.76
2017-05-04,36.63
2017-05-05,37.24
2017-05-08,38.25
2017-05-09,38.5
2017-05-10,38.31
2017-05-11,38.49
2017-05-12,39.03
2017-05-15,38.92
2017-05-16,38.87
2017-05-17,37.56
2017-05-18,38.13
2017-05-19,38.26
2017-05-22,38.5
2017-05-23,38.45
2017-05-24,38.33
2017-05-25,38.47
2017-05-26,38.4
2017-05-30,38.42
2017-05-31,38.19
2017-06-01,38.29
2017-06-02,38.86
2017-06-05,38.48
2017-06-06,38.61
2017-06-07,38.84
2017-06-08,38.75
2017-06-09,37.24
2017-06-12,36.35
2017-06-13,36.65
2017-06-14,36.29
2017-06-15,36.07
2017-06-16,35.57
2017-06-19,36.58
2017-06-20,36.25
2017-06-21,36.47
2017-06-22,36.41
2017-06-23,36.57
2017-06-26,36.46
2017-06-27,35.93
2017-06-28,36.46
2017-06-29,35.92
2017-06-30,36.01
2017-07-03,35.88
2017-07-05,36.02
2017-07-06,35.68
2017-07-07,36.04
2017-07-10,36.26
2017-07-11,36.38
2017-07-12,36.44
2017-07-13,36.94
2017-07-14,37.26
2017-07-17,37.39
2017-07-18,37.52
2017-07-19,37.76
2017-07-20,37.58
2017-07-21,37.57
2017-07-24,38.02
2017-07-25,38.19
2017-07-26,38.37
2017-07-27,37.64
2017-07-28,37.38
2017-07-31,37.18
2017-08-01,37.51
2017-08-02,39.28
2017-08-03,38.89
2017-08-04,39.1
2017-08-07,39.7
2017-08-08,40.02
2017-08-09,40.26
2017-08-10,38.83
2017-08-11,39.37
2017-08-14,39.96
2017-08-15,40.4
2017-08-16,40.24
2017-08-17,39.47
2017-08-18,39.38
2017-08-21,39.3
2017-08-22,39.94
2017-08-23,39.99
2017-08-24,39.82
2017-08-25,39.97
2017-08-28,40.37
2017-08-29,40.73
2017-08-30,40.84
2017-08-31,41.0
2017-09-01,41.01
2017-09-05,40.52
2017-09-06,40.48
2017-09-07,40.31
2017-09-08,39.66
2017-09-11,40.38
2017-09-12,40.22
2017-09-13,39.91
2017-09-14,39.57
2017-09-15,39.97
2017-09-18,39.67
2017-09-19,39.68
2017-09-20,39.02
2017-09-21,38.35
2017-09-22,37.97
2017-09-25,37.64
2017-09-26,38.28
2017-09-27,38.56
2017-09-28,38.32
2017-09-29,38.53
2017-10-02,38.45
2017-10-03,38.62
2017-10-04,38.37
2017-10-05,38.85
2017-10-06,38.83
2017-10-09,38.96
2017-10-10,38.97
2017-10-11,39.14
2017-10-12,39.0
2017-10-13,39.25
2017-10-16,39.97
2017-10-17,40.12
2017-10-18,39.94
2017-10-19,38.99
2017-10-20,39.06
2017-10-23,39.04
2017-10-24,39.28
2017-10-25,39.1
2017-10-26,39.35
2017-10-27,40.76
2017-10-30,41.68
2017-10-31,42.26
2017-11-01,41.72
2017-11-02,42.03
2017-11-03,43.12
2017-11-06,43.56
2017-11-07,43.7
2017-11-08,44.06
2017-11-09,43.97
2017-11-10,43.67
2017-11-13,43.49
2017-11-14,42.83
2017-11-15,42.27
2017-11-16,42.78
2017-11-17,42.54
2017-11-20,42.49
2017-11-21,43.28
2017-11-22,43.74
2017-11-24,43.74
2017-11-27,43.52
2017-11-28,43.27
2017-11-29,42.37
2017-11-30,42.96
2017-12-01,42.76
2017-12-04,42.45
2017-12-05,42.41
2017-12-06,42.25
2017-12-07,42.33
2017-12-08,42.34
2017-12-11,43.17
2017-12-12,42.92
2017-12-13,43.07
2017-12-14,43.06
2017-12-15,43.49
2017-12-18,44.1
2017-12-19,43.63
2017-12-20,43.59
2017-12-21,43.75
2017-12-22,43.75
2017-12-26,42.64
2017-12-27,42.65
2017-12-28,42.77
2017-12-29,42.31
2018-01-02,43.06
2018-01-03,43.06
2018-01-04,43.26
2018-01-05,43.75
2018-01-08,43.59
2018-01-09,43.58
2018-01-10,43.57
2018-01-11,43.82
2018-01-12,44.27
2018-01-16,44.05
2018-01-17,44.78
2018-01-18,44.81
2018-01-19,44.62
2018-01-22,44.25
2018-01-23,44.26
2018-01-24,43.56
2018-01-25,42.78
2018-01-26,42.88
2018-01-29,41.99
2018-01-30,41.74
2018-01-31,41.86
2018-02-01,41.94
2018-02-02,40.12
2018-02-05,39.12
2018-02-06,40.76
2018-02-07,39.88
2018-02-08,38.79
2018-02-09,39.1
2018-02-12,40.68
2018-02-13,41.08
2018-02-14,41.84
2018-02-15,43.25
2018-02-16,43.11
2018-02-20,42.96
2018-02-21,42.77
2018-02-22,43.12
2018-02-23,43.88
2018-02-26,44.74
2018-02-27,44.6
2018-02-28,44.53
2018-03-01,43.75
2018-03-02,44.05
2018-03-05,44.21
2018-03-06,44.17
2018-03-07,43.76
2018-03-08,44.24
2018-03-09,44.99
2018-03-12,45.43
2018-03-13,44.99
2018-03-14,44.61
2018-03-15,44.66
2018-03-16,44.51
2018-03-19,43.83
2018-03-20,43.81
2018-03-21,42.82
2018-03-22,42.21
2018-03-23,41.24
2018-03-26,43.19
2018-03-27,42.08
2018-03-28,41.62
2018-03-29,41.94
2018-04-02,41.67
2018-04-03,42.1
2018-04-04,42.9
2018-04-05,43.2
2018-04-06,42.1
2018-04-09,42.51
2018-04-10,43.31
2018-04-11,43.11
2018-04-12,43.53
2018-04-13,43.68
2018-04-16,43.96
2018-04-17,44.56
2018-04-18,44.46
2018-04-19,43.2
2018-04-20,41.43
2018-04-23,41.31
2018-04-24,40.74
2018-04-25,40.91
2018-04-26,41.06
2018-04-27,40.58
2018-04-30,41.31
2018-05-01,42.28
2018-05-02,44.14
2018-05-03,44.22
2018-05-04,45.96
2018-05-07,46.29
2018-05-08,46.51
2018-05-09,46.84
2018-05-10,47.51
2018-05-11,47.15
2018-05-14,47.04
2018-05-15,46.61
2018-05-16,47.04
2018-05-17,46.75
2018-05-18,46.58
2018-05-21,46.91
2018-05-22,46.79
2018-05-23,47.09
2018-05-24,47.04
2018-05-25,47.15
2018-05-29,46.97
2018-05-30,46.88
2018-05-31,46.72
2018-06-01,47.56
2018-06-04,47.96
2018-06-05,48.33
2018-06-06,48.49
2018-06-07,48.37
2018-06-08,47.92
2018-06-11,47.81
2018-06-12,48.07
2018-06-13,47.67
2018-06-14,47.7
2018-06-15,47.21
2018-06-18,47.19
2018-06-19,46.42
2018-06-20,46.62
2018-06-21,46.37
2018-06-22,46.23
2018-06-25,45.54
2018-06-26,46.11
2018-06-27,46.04
2018-06-28,46.38
2018-06-29,46.28
2018-07-02,46.79
2018-07-03,45.98
2018-07-05,46.35
2018-07-06,46.99
2018-07-09,47.65
2018-07-10,47.59
2018-07-11,46.97
2018-07-12,47.76
2018-07-13,47.83
2018-07-16,47.73
2018-07-17,47.86
2018-07-18,47.6
2018-07-19,47.97
2018-07-20,47.86
2018-07-23,47.9
2018-07-24,48.25
2018-07-25,48.71
2018-07-26,48.55
2018-07-27,47.74
2018-07-30,47.48
2018-07-31,47.57
2018-08-01,50.38
2018-08-02,51.85
2018-08-03,52.0
2018-08-06,52.27
2018-08-07,51.78
2018-08-08,51.81
2018-08-09,52.22
2018-08-10,51.88
2018-08-13,52.22
2018-08-14,52.44
2018-08-15,52.56
2018-08-16,53.33
2018-08-17,54.4
2018-08-20,53.87
2018-08-21,53.76
2018-08-22,53.76
2018-08-23,53.87
2018-08-24,54.04
2018-08-27,54.49
2018-08-28,54.92
2018-08-29,55.74
2018-08-30,56.26
2018-08-31,56.91
2018-09-04,57.09
2018-09-05,56.72
2018-09-06,55.78
2018-09-07,55.33
2018-09-10,54.58
2018-09-11,55.96
2018-09-12,55.27
2018-09-13,56.6
2018-09-14,55.96
2018-09-17,54.47
2018-09-18,54.56
2018-09-19,54.59
2018-09-20,55.01
2018-09-21,54.42
2018-09-24,55.2
2018-09-25,55.55
2018-09-26,55.1
2018-09-27,56.24
2018-09-28,56.44
2018-10-01,56.81
2018-10-02,57.32
2018-10-03,58.02
2018-10-04,57.0
2018-10-05,56.07
2018-10-08,55.94
2018-10-09,56.72
2018-10-10,54.09
2018-10-11,53.61
2018-10-12,55.53
2018-10-15,54.34
2018-10-16,55.54
2018-10-17,55.3
2018-10-18,54.01
2018-10-19,54.83
2018-10-22,55.16
2018-10-23,55.68
2018-10-24,53.77
2018-10-25,54.95
2018-10-26,54.08
2018-10-29,53.06
2018-10-30,53.33
2018-10-31,54.72
2018-11-01,55.56
2018-11-02,51.87
2018-11-05,50.4
2018-11-06,50.94
2018-11-07,52.49
2018-11-08,52.12
2018-11-09,51.12
2018-11-12,48.54
2018-11-13,48.06
2018-11-14,46.7
2018-11-15,47.85
2018-11-16,48.38
2018-11-19,46.47
2018-11-20,44.24
2018-11-21,44.19
2018-11-23,43.07
2018-11-26,43.65
2018-11-27,43.56
2018-11-28,45.24
2018-11-29,44.89
2018-11-30,44.65
2018-12-03,46.21
2018-12-04,44.17
2018-12-06,43.68
2018-12-07,42.12
2018-12-10,42.4
2018-12-11,42.16
2018-12-12,42.28
2018-12-13,42.74
2018-12-14,41.37
2018-12-17,40.99
2018-12-18,41.52
2018-12-19,40.22
2018-12-20,39.21
2018-12-21,37.68
2018-12-24,36.71
2018-12-26,39.29
2018-12-27,39.04
2018-12-28,39.06
2018-12-31,39.44
2019-01-02,39.48
2019-01-03,35.55
2019-01-04,37.06
2019-01-07,36.98
2019-01-08,37.69
2019-01-09,38.33
2019-01-10,38.45
2019-01-11,38.07
2019-01-14,37.5
2019-01-15,38.27
2019-01-16,38.74
2019-01-17,38.97
2019-01-18,39.21
2019-01-22,38.33
2019-01-23,38.48
2019-01-24,38.17
2019-01-25,39.44
2019-01-28,39.08
2019-01-29,38.67
2019-01-30,41.31
2019-01-31,41.61
2019-02-01,41.63
2019-02-04,42.81
2019-02-05,43.54
2019-02-06,43.56
2019-02-07,42.74
2019-02-08,42.6
2019-02-11,42.36
2019-02-12,42.72
2019-02-13,42.54
2019-02-14,42.7
2019-02-15,42.6
2019-02-19,42.73
2019-02-20,43.01
2019-02-21,42.76
2019-02-22,43.24
2019-02-25,43.56
2019-02-26,43.58
2019-02-27,43.72
2019-02-28,43.29
2019-03-01,43.74
2019-03-04,43.96
2019-03-05,43.88
2019-03-06,43.63
2019-03-07,43.12
2019-03-08,43.23
2019-03-11,44.72
2019-03-12,45.23
2019-03-13,45.43
2019-03-14,45.93
2019-03-15,46.53
2019-03-18,47.01
2019-03-19,46.63
2019-03-20,47.04
2019-03-21,48.77
2019-03-22,47.76
2019-03-25,47.19
2019-03-26,46.7
2019-03-27,47.12
2019-03-28,47.18
2019-03-29,47.49
2019-04-01,47.81
2019-04-02,48.51
2019-04-03,48.84
2019-04-04,48.92
2019-04-05,49.25
2019-04-08,50.03
2019-04-09,49.88
2019-04-10,50.15
2019-04-11,49.74
2019-04-12,49.72
2019-04-15,49.81
2019-04-16,49.81
2019-04-17,50.78
2019-04-18,50.97
2019-04-22,51.13
2019-04-23,51.87
2019-04-24,51.79
2019-04-25,51.32
2019-04-26,51.08
2019-04-29,51.15
2019-04-30,50.17
2019-05-01,52.63
2019-05-02,52.29
2019-05-03,52.94
2019-05-06,52.12
2019-05-07,50.72
2019-05-08,50.72
2019-05-09,50.18
2019-05-10,49.29
2019-05-13,46.43
2019-05-14,47.17
2019-05-15,47.73
2019-05-16,47.52
2019-05-17,47.25
2019-05-20,45.77
2019-05-21,46.65
2019-05-22,45.69
2019-05-23,44.92
2019-05-24,44.74
2019-05-28,44.56
2019-05-29,44.35
2019-05-30,44.58
2019-05-31,43.77
2019-06-03,43.33
2019-06-04,44.91
2019-06-05,45.63
2019-06-06,46.31
2019-06-07,47.54
2019-06-10,48.15
2019-06-11,48.7
2019-06-12,48.55
2019-06-13,48.54
2019-06-14,48.19
2019-06-17,48.47
2019-06-18,49.61
2019-06-19,49.47
2019-06-20,49.87
2019-06-21,49.69
2019-06-24,49.65
2019-06-25,48.89
2019-06-26,49.95
2019-06-27,49.94
2019-06-28,49.48
2019-07-01,50.39
2019-07-02,50.68
2019-07-03,51.1
2019-07-05,51.06
2019-07-08,50.01
2019-07-09,50.31
2019-07-10,50.81
2019-07-11,50.44
2019-07-12,50.83
2019-07-15,51.3
2019-07-16,51.12
2019-07-17,50.84
2019-07-18,51.42
2019-07-19,50.65
2019-07-22,51.81
2019-07-23,52.21
2019-07-24,52.17
2019-07-25,51.76
2019-07-26,51.94
2019-07-29,52.42
2019-07-30,52.19
2019-07-31,53.26
2019-08-01,52.11
2019-08-02,51.01
2019-08-05,48.33
2019-08-06,49.25
2019-08-07,49.76
2019-08-08,50.86
2019-08-09,50.25
2019-08-12,50.12
2019-08-13,52.24
2019-08-14,50.69
2019-08-15,50.44
2019-08-16,51.62
2019-08-19,52.59
2019-08-20,52.59
2019-08-21,53.16
2019-08-22,53.12
2019-08-23,50.66
2019-08-26,51.62
2019-08-27,51.04
2019-08-28,51.38
2019-08-29,52.25
2019-08-30,52.19
2019-09-03,51.42
2019-09-04,52.3
2019-09-05,53.32
2019-09-06,53.31
2019-09-09,53.54
2019-09-10,54.17
2019-09-11,55.9
2019-09-12,55.77
2019-09-13,54.69
2019-09-16,54.97
2019-09-17,55.17
2019-09-18,55.69
2019-09-19,55.24
2019-09-20,54.43
2019-09-23,54.68
2019-09-24,54.42
2019-09-25,55.26
2019-09-26,54.97
2019-09-27,54.71
2019-09-30,55.99
2019-10-01,56.15
2019-10-02,54.74
2019-10-03,55.21
2019-10-04,56.75
2019-10-07,56.76
2019-10-08,56.1
2019-10-09,56.76
2019-10-10,57.52
2019-10-11,59.05
2019-10-14,58.97
2019-10-15,58.83
2019-10-16,58.59
2019-10-17,58.82
2019-10-18,59.1
2019-10-21,60.13
2019-10-22,59.99
2019-10-23,60.79
2019-10-24,60.9
2019-10-25,61.65
2019-10-28,62.26
2019-10-29,60.82
2019-10-30,60.81
2019-10-31,62.19
2019-11-01,63.96
2019-11-04,64.38
2019-11-05,64.28
2019-11-06,64.31
2019-11-07,64.86
2019-11-08,65.04
2019-11-11,65.55
2019-11-12,65.49
2019-11-13,66.12
2019-11-14,65.66
2019-11-15,66.44
2019-11-18,66.78
2019-11-19,66.57
2019-11-20,65.8
2019-11-21,65.5
2019-11-22,65.44
2019-11-25,66.59
2019-11-26,66.07
2019-11-27,66.96
2019-11-29,66.81
2019-12-02,66.04
2019-12-03,64.86
2019-12-04,65.43
2019-12-05,66.39
2019-12-06,67.68
2019-12-09,66.73
2019-12-10,67.12
2019-12-11,67.69
2019-12-12,67.86
2019-12-13,68.79
2019-12-16,69.96
2019-12-17,70.1
2019-12-18,69.93
2019-12-19,70.0
2019-12-20,69.86
2019-12-23,71.0
2019-12-24,71.07
2019-12-26,72.48
2019-12-27,72.45
2019-12-30,72.88
2019-12-31,73.41
2020-01-02,75.09
2020-01-03,74.36
2020-01-06,74.95
2020-01-07,74.6
2020-01-08,75.8
2020-01-09,77.41
2020-01-10,77.58
2020-01-13,79.24
2020-01-14,78.17
2020-01-15,77.83
2020-01-16,78.81
2020-01-17,79.68
2020-01-21,79.14
2020-01-22,79.43
2020-01-23,79.81
2020-01-24,79.58
2020-01-27,77.24
2020-01-28,79.42
2020-01-29,81.08
2020-01-30,80.97
2020-01-31,77.38
2020-02-03,77.17
2020-02-04,79.71
2020-02-05,80.36
2020-02-06,81.3
2020-02-07,80.01
2020-02-10,80.39
2020-02-11,79.9
2020-02-12,81.8
2020-02-13,81.22
2020-02-14,81.24
2020-02-18,79.75
2020-02-19,80.9
2020-02-20,80.07
2020-02-21,78.26
2020-02-24,74.54
2020-02-25,72.02
2020-02-26,73.16
2020-02-27,68.38
2020-02-28,68.34
2020-03-02,74.7
2020-03-03,72.33
2020-03-04,75.68
2020-03-05,73.23
2020-03-06,72.26
2020-03-09,66.54
2020-03-10,71.33
2020-03-11,68.86
2020-03-12,62.06
2020-03-13,69.49
2020-03-16,60.55
2020-03-17,63.22
2020-03-18,61.67
2020-03-19,61.19
2020-03-20,57.31
2020-03-23,56.09
2020-03-24,61.72
2020-03-25,61.38
2020-03-26,64.61
2020-03-27,61.94
2020-03-30,63.7
2020-03-31,63.57
2020-04-01,60.23
2020-04-02,61.23
2020-04-03,60.35
2020-04-06,65.62
2020-04-07,64.86
2020-04-08,66.52
2020-04-09,67.0
2020-04-13,68.31
2020-04-14,71.76
2020-04-15,71.11
2020-04-16,71.67
2020-04-17,70.7
2020-04-20,69.23
2020-04-21,67.09
2020-04-22,69.03
2020-04-23,68.76
2020-04-24,70.74
2020-04-27,70.79
2020-04-28,69.64
2020-04-29,71.93
2020-04-30,73.45
2020-05-01,72.27
2020-05-04,73.29
2020-05-05,74.39
2020-05-06,75.16
2020-05-07,75.93
2020-05-08,77.53
2020-05-11,78.75
2020-05-12,77.85
2020-05-13,76.91
2020-05-14,77.39
2020-05-15,76.93
2020-05-18,78.74
2020-05-19,78.29
2020-05-20,79.81
2020-05-21,79.21
2020-05-22,79.72
2020-05-26,79.18
2020-05-27,79.53
2020-05-28,79.56
2020-05-29,79.49
2020-06-01,80.46
2020-06-02,80.83
2020-06-03,81.28
2020-06-04,80.58
2020-06-05,82.88
2020-06-08,83.36
2020-06-09,86.0
2020-06-10,88.21
2020-06-11,83.97
2020-06-12,84.7
2020-06-15,85.75
2020-06-16,88.02
2020-06-17,87.9
2020-06-18,87.93
2020-06-19,87.43
2020-06-22,89.72
2020-06-23,91.63
2020-06-24,90.01
2020-06-25,91.21
2020-06-26,88.41
2020-06-29,90.44
2020-06-30,91.2
2020-07-01,91.03
2020-07-02,91.03
2020-07-06,93.46
2020-07-07,93.17
2020-07-08,95.34
2020-07-09,95.75
2020-07-10,95.92
2020-07-13,95.48
2020-07-14,97.06
2020-07-15,97.72
2020-07-16,96.52
2020-07-17,96.33
2020-07-20,98.36
2020-07-21,97.0
2020-07-22,97.27
2020-07-23,92.85
2020-07-24,92.61
2020-07-27,94.81
2020-07-28,93.25
2020-07-29,95.04
2020-07-30,96.19
2020-07-31,106.26
2020-08-03,108.94
2020-08-04,109.67
2020-08-05,110.06
2020-08-06,113.9
2020-08-07,111.11
2020-08-10,112.73
2020-08-11,109.38
2020-08-12,113.01
2020-08-13,115.01
2020-08-14,114.91
2020-08-17,114.61
2020-08-18,115.56
2020-08-19,115.71
2020-08-20,118.28
2020-08-21,124.37
2020-08-24,125.86
2020-08-25,124.82
2020-08-26,126.52
2020-08-27,125.01
2020-08-28,124.81
2020-08-31,129.04
2020-09-01,134.18
2020-09-02,131.4
2020-09-03,120.88
2020-09-04,120.96
2020-09-08,112.82
2020-09-09,117.32
2020-09-10,113.49
2020-09-11,112.0
2020-09-14,115.36
2020-09-15,115.54
2020-09-16,112.13
2020-09-17,110.34
2020-09-18,106.84
2020-09-21,110.08
2020-09-22,111.81
2020-09-23,107.12
2020-09-24,108.22
2020-09-25,112.28
2020-09-28,114.96
2020-09-29,114.09
2020-09-30,115.81
2020-10-01,116.79
2020-10-02,113.02
2020-10-05,116.5
2020-10-06,113.16
2020-10-07,115.08
2020-10-08,114.97
2020-10-09,116.97
2020-10-12,124.4
2020-10-13,121.1
2020-10-14,121.19
2020-10-15,120.71
2020-10-16,119.02
2020-10-19,115.98
2020-10-20,117.51
2020-10-21,116.87
2020-10-22,115.75
2020-10-23,115.04
2020-10-26,115.05
2020-10-27,116.6
2020-10-28,111.2
2020-10-29,115.32
2020-10-30,108.86
2020-11-02,108.77
2020-11-03,110.44
2020-11-04,114.95
2020-11-05,119.03
2020-11-06,118.69
2020-11-09,116.32
2020-11-10,115.97
2020-11-11,119.49
2020-11-12,119.21
2020-11-13,119.26
2020-11-16,120.3
2020-11-17,119.39
2020-11-18,118.03
2020-11-19,118.64
2020-11-20,117.34
2020-11-23,113.85
2020-11-24,115.17
2020-11-25,116.03
2020-11-27,116.59
2020-11-30,119.05
2020-12-01,122.72
2020-12-02,123.08
2020-12-03,122.94
2020-12-04,122.25
2020-12-07,123.75
2020-12-08,124.38
2020-12-09,121.78
2020-12-10,123.24
2020-12-11,122.41
2020-12-14,121.78
2020-12-15,127.88
2020-12-16,127.81
2020-12-17,128.7
2020-12-18,126.66
2020-12-21,128.23
2020-12-22,131.88
2020-12-23,130.96
2020-12-24,131.97
2020-12-28,136.69
2020-12-29,134.87
2020-12-30,133.72
2020-12-31,132.69
2021-01-04,129.41
2021-01-05,131.01
2021-01-06,126.6
2021-01-07,130.92
2021-01-08,132.05
2021-01-11,128.98
2021-01-12,128.8
2021-01-13,130.89
2021-01-14,128.91
2021-01-15,127.14
2021-01-19,127.83
2021-01-20,132.03
2021-01-21,136.87
2021-01-22,139.07
2021-01-25,142.92
2021-01-26,143.16
2021-01-27,142.06
2021-01-28,137.09
2021-01-29,131.96
2021-02-01,134.14
2021-02-02,134.99
2021-02-03,133.94
2021-02-04,137.39
2021-02-05,136.76
2021-02-08,136.91
2021-02-09,136.01
2021-02-10,135.39
2021-02-11,135.13
2021-02-12,135.37
2021-02-16,133.19
2021-02-17,130.84
2021-02-18,129.71
2021-02-19,129.87
2021-02-22,126.0
2021-02-23,125.86
2021-02-24,125.35
2021-02-25,120.99
2021-02-26,121.26
2021-03-01,127.79
2021-03-02,125.12
2021-03-03,122.06
2021-03-04,120.13
2021-03-05,121.42
2021-03-08,116.36
2021-03-09,121.09
2021-03-10,119.98
2021-03-11,121.96
2021-03-12,121.03
2021-03-15,123.99
2021-03-16,125.57
2021-03-17,124.76
2021-03-18,120.53
2021-03-19,119.99
2021-03-22,123.39
2021-03-23,122.54
2021-03-24,120.09
2021-03-25,120.59
2021-03-26,121.21
2021-03-29,121.39
2021-03-30,119.9
2021-03-31,122.15
2021-04-01,123.0
2021-04-05,125.9
2021-04-06,126.21
2021-04-07,127.9
2021-04-08,130.36
2021-04-09,133.0
2021-04-12,131.24
2021-04-13,134.43
2021-04-14,132.03
2021-04-15,134.5
2021-04-16,134.16
2021-04-19,134.84
2021-04-20,133.11
2021-04-21,133.5
2021-04-22,131.94
2021-04-23,134.32
2021-04-26,134.72
2021-04-27,134.39
2021-04-28,133.58
2021-04-29,133.48
2021-04-30,131.46
2021-05-03,132.54
2021-05-04,127.85
2021-05-05,128.1
2021-05-06,129.74
2021-05-07,130.21
2021-05-10,126.85
2021-05-11,125.91
2021-05-12,122.77
2021-05-13,124.97
2021-05-14,127.45
2021-05-17,126.27
2021-05-18,124.85
2021-05-19,124.69
2021-05-20,127.31
2021-05-21,125.43
2021-05-24,127.1
2021-05-25,126.9
2021-05-26,126.85
2021-05-27,125.28
2021-05-28,124.61
2021-06-01,124.28
2021-06-02,125.06
2021-06-03,123.54
2021-06-04,125.89
2021-06-07,125.9
2021-06-08,126.74
2021-06-09,127.13
2021-06-10,126.11
2021-06-11,127.35
2021-06-14,130.48
2021-06-15,129.64
2021-06-16,130.15
2021-06-17,131.79
2021-06-18,130.46
2021-06-21,132.3
2021-06-22,133.98
2021-06-23,133.7
2021-06-24,133.41
2021-06-25,133.11
2021-06-28,134.78
2021-06-29,136.33
2021-06-30,136.96
2021-07-01,137.27
2021-07-02,139.96
2021-07-06,142.02
2021-07-07,144.57
2021-07-08,143.24
2021-07-09,145.11
2021-07-12,144.5
2021-07-13,145.64
2021-07-14,149.15
2021-07-15,148.48
2021-07-16,146.39
2021-07-19,142.45
2021-07-20,146.15
2021-07-21,145.4
2021-07-22,146.8
2021-07-23,148.56
2021-07-26,148.99
2021-07-27,146.77
2021-07-28,144.98
2021-07-29,145.64
2021-07-30,145.86
2021-08-02,145.52
2021-08-03,147.36
2021-08-04,146.95
2021-08-05,147.06
2021-08-06,146.14
2021-08-09,146.09
2021-08-10,145.6
2021-08-11,145.86
2021-08-12,148.89
2021-08-13,149.1
2021-08-16,151.12
2021-08-17,150.19
2021-08-18,146.36
2021-08-19,146.7
2021-08-20,148.19
2021-08-23,149.71
2021-08-24,149.62
2021-08-25,148.36
2021-08-26,147.54
2021-08-27,148.6
2021-08-30,153.12
2021-08-31,151.83
2021-09-01,152.51
2021-09-02,153.65
2021-09-03,154.3
2021-09-07,156.69
2021-09-08,155.11
2021-09-09,154.07
2021-09-10,148.97
2021-09-13,149.55
2021-09-14,148.12
2021-09-15,149.03
2021-09-16,148.79
2021-09-17,146.06
2021-09-20,142.94
2021-09-21,143.43
2021-09-22,145.85
2021-09-23,146.83
2021-09-24,146.92
2021-09-27,145.37
2021-09-28,141.91
2021-09-29,142.83
2021-09-30,141.5
2021-10-01,142.65
2021-10-04,139.14
2021-10-05,141.11
2021-10-06,142.0
2021-10-07,143.29
2021-10-08,142.9
2021-10-11,142.81
2021-10-12,141.51
2021-10-13,140.91
2021-10-14,143.76
2021-10-15,144.84
2021-10-18,146.55
2021-10-19,148.76
2021-10-20,149.26
2021-10-21,149.48
2021-10-22,148.69
2021-10-25,148.64
2021-10-26,149.32
2021-10-27,148.85
2021-10-28,152.57
2021-10-29,149.8
2021-11-01,148.96
2021-11-02,150.02
2021-11-03,151.49
2021-11-04,150.96
2021-11-05,151.28
2021-11-08,150.44
2021-11-09,150.81
2021-11-10,147.92
2021-11-11,147.87
2021-11-12,149.99
2021-11-15,150.0
2021-11-16,151.0
2021-11-17,153.49
2021-11-18,157.87
2021-11-19,160.55
2021-11-22,161.02
2021-11-23,161.41
2021-11-24,161.94
2021-11-26,156.81
2021-11-29,160.24
2021-11-30,165.3
2021-12-01,164.77
2021-12-02,163.76
2021-12-03,161.84
2021-12-06,165.32
2021-12-07,171.18
2021-12-08,175.08
2021-12-09,174.56
2021-12-10,179.45
2021-12-13,175.74
2021-12-14,174.33
2021-12-15,179.3
2021-12-16,172.26
2021-12-17,171.14
2021-12-20,169.75
2021-12-21,172.99
2021-12-22,175.64
2021-12-23,176.28
2021-12-27,180.33
2021-12-28,179.29
2021-12-29,179.38
2021-12-30,178.2
2021-12-31,177.57
2022-01-03,182.01
2022-01-04,179.7
2022-01-05,174.92
2022-01-06,172.0
2022-01-07,172.17
2022-01-10,172.19
2022-01-11,175.08
2022-01-12,175.53
2022-01-13,172.19
2022-01-14,173.07
2022-01-18,169.8
2022-01-19,166.23
2022-01-20,164.51
2022-01-21,162.41
2022-01-24,161.62
2022-01-25,159.78
2022-01-26,159.69
2022-01-27,159.22
2022-01-28,170.33
2022-01-31,174.78
2022-02-01,174.61
2022-02-02,175.84
2022-02-03,172.9
2022-02-04,172.39
2022-02-07,171.66
2022-02-08,174.83
2022-02-09,176.28
2022-02-10,172.12
2022-02-11,168.64
2022-02-14,168.88
2022-02-15,172.79
2022-02-16,172.55
2022-02-17,168.88
2022-02-18,167.3
2022-02-22,164.32
2022-02-23,160.07
2022-02-24,162.74
2022-02-25,164.85
